mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2021-12-11 04:36:27.776570112,-74.89,-109.21,1339.0,60.0,-1234.0,52.8,521.0,92.0,5,S,1A,3031
2021-01-25 15:44:39.575109120,-74.89,-109.21,1410.0,14.0,-1335.0,14.0,453.0,12.9,60,S,2B,3031
2021-01-23 10:00:24.805801984,-74.89,-109.21,1463.0,222.0,-1369.0,215.9,513.0,260.8,6,S,1B,3031
2021-06-04 05:09:04.798982912,-74.89,-109.21,1390.0,110.0,-1336.0,110.6,382.0,97.6,6,S,1B,3031
2018-12-06 04:36:30.456207104,-74.89,-109.21,1362.0,42.0,-1327.0,40.9,306.0,63.1,11,S,1A,3031
2018-04-07 04:36:01.370903040,-74.89,-109.21,1342.0,35.0,-1297.0,33.2,346.0,54.9,5,S,1A,3031
2020-01-12 04:35:53.731697920,-74.89,-109.21,1280.0,53.0,-1160.0,47.2,541.0,74.4,11,S,1B,3031
2021-12-23 15:11:14.006339840,-74.89,-109.21,1300.0,37.0,-1200.0,38.1,500.0,27.4,85,L,9.0,3031
2018-01-28 04:36:22.103875072,-74.89,-109.21,1365.0,48.0,-1320.0,40.6,346.0,108.3,11,S,1A,3031
2019-01-23 04:36:28.976229888,-74.89,-109.21,1329.0,57.0,-1247.0,55.0,458.0,67.0,11,S,1A,3031
2022-01-03 07:28:08.936192000,-74.89,-109.21,1359.0,71.0,-1326.0,70.9,299.0,78.9,7,L,9.0,3031
2020-11-16 04:36:23.064837120,-74.89,-109.21,1343.0,85.0,-1140.0,69.1,710.0,116.9,6,S,1B,3031
2018-08-31 10:00:14.044314112,-74.89,-109.21,1320.0,161.0,-1294.0,158.4,260.0,222.8,6,S,1B,3031
2020-11-10 04:36:23.188447744,-74.89,-109.21,1249.0,67.0,-1145.0,59.3,498.0,99.0,5,S,1A,3031
2020-01-24 04:35:53.282253312,-74.89,-109.21,1273.0,57.0,-1169.0,53.6,504.0,72.9,11,S,1B,3031
2020-09-11 04:36:22.642152960,-74.89,-109.21,1382.0,45.0,-1325.0,39.5,394.0,88.0,5,S,1A,3031
2017-12-26 04:36:02.310878976,-74.89,-109.21,1353.0,66.0,-1319.0,61.1,301.0,123.2,6,S,1B,3031
2018-11-26 05:08:29.303384832,-74.89,-109.21,1443.0,101.0,-1423.0,101.7,237.0,64.1,11,S,1B,3031
2018-01-19 04:36:01.429924096,-74.89,-109.21,1520.0,86.0,-1436.0,81.5,497.0,117.4,6,S,1B,3031
2021-05-27 04:36:22.367184896,-74.89,-109.21,1325.0,51.0,-1256.0,49.2,422.0,63.6,6,S,1B,3031
2018-02-18 03:43:10.075109120,-74.89,-109.21,1455.0,83.0,-1365.0,83.9,504.0,77.6,4,S,2A,3031
2018-04-04 04:35:40.347271936,-74.89,-109.21,1347.0,44.0,-1311.0,42.9,309.0,61.3,12,S,1B,3031
2022-01-08 07:46:40.672992256,-74.89,-109.21,1548.0,139.0,-1434.0,142.0,584.0,116.2,7,L,9.0,3031
2020-11-30 10:00:27.137408000,-74.89,-109.21,1635.0,106.0,-1519.0,99.8,604.0,141.3,5,S,1A,3031
2019-05-26 04:36:09.949264896,-74.89,-109.21,1275.0,53.0,-1217.0,51.0,379.0,68.3,6,S,1B,3031
2017-12-23 04:36:23.399141376,-74.89,-109.21,1444.0,56.0,-1417.0,55.2,278.0,64.8,11,S,1A,3031
2014-11-09 04:36:27.917549056,-74.89,-109.21,1379.0,136.0,-1334.0,139.2,347.0,77.2,12,S,1A,3031
2018-12-23 10:00:13.686188032,-74.89,-109.21,1440.0,141.0,-1371.0,135.0,441.0,191.9,5,S,1A,3031
2020-08-06 04:36:20.791377664,-74.89,-109.21,1320.0,76.0,-1275.0,67.9,340.0,146.3,5,S,1A,3031
2021-12-08 03:16:47.669286912,-74.89,-109.21,1328.0,46.0,-1266.0,44.6,401.0,61.3,35,L,9.0,3031
2022-01-11 15:14:42.575109120,-74.89,-109.21,1375.0,24.0,-1296.0,23.7,458.0,29.8,39,S,2B,3031
2018-03-08 04:36:00.731900928,-74.89,-109.21,1286.0,44.0,-1187.0,41.1,496.0,59.8,6,S,1B,3031
2019-12-10 04:36:16.048327936,-74.89,-109.21,1360.0,79.0,-1279.0,73.9,460.0,108.3,5,S,1A,3031
2018-03-01 05:09:05.423939072,-74.89,-109.21,1437.0,61.0,-1389.0,61.5,368.0,57.4,11,S,1A,3031
2020-11-19 04:36:02.054554880,-74.89,-109.21,1296.0,48.0,-1178.0,44.9,540.0,60.6,11,S,1B,3031
2021-02-15 15:14:47.575108864,-74.89,-109.21,1404.0,22.0,-1338.0,21.2,427.0,27.8,39,S,2B,3031
2021-06-01 05:09:27.406738944,-74.89,-109.21,1364.0,159.0,-1313.0,163.7,369.0,76.7,12,S,1A,3031
2018-12-03 04:36:09.834529024,-74.89,-109.21,1329.0,48.0,-1263.0,45.3,413.0,68.6,5,S,1A,3031
2018-11-21 04:36:10.246030080,-74.89,-109.21,1343.0,71.0,-1267.0,60.7,446.0,124.2,5,S,1A,3031
2019-02-19 04:36:07.326797056,-74.89,-109.21,1460.0,73.0,-1373.0,66.3,497.0,110.9,6,S,1B,3031
2021-10-11 15:24:45.575109120,-74.89,-109.21,1425.0,28.0,-1421.0,28.4,111.0,31.9,30,S,2B,3031
2021-06-04 10:00:27.433789952,-74.89,-109.21,1218.0,154.0,-1154.0,149.3,390.0,187.6,6,S,1B,3031
2021-09-26 10:00:33.399155968,-74.89,-109.21,1775.0,142.0,-1674.0,135.8,592.0,187.0,5,S,1A,3031
2021-11-30 15:24:44.575108864,-74.89,-109.21,1367.0,16.0,-1316.0,16.1,368.0,13.4,69,S,2B,3031
2020-08-20 10:00:26.111271936,-74.89,-109.21,1096.0,146.0,-1036.0,143.7,359.0,165.1,6,S,1B,3031
2021-02-26 04:36:19.374291968,-74.89,-109.21,1367.0,78.0,-1205.0,66.7,645.0,107.2,5,S,1A,3031
2019-01-25 05:08:27.226233088,-74.89,-109.21,1426.0,67.0,-1374.0,66.8,380.0,63.5,11,S,1B,3031
2018-05-31 04:36:03.970234112,-74.89,-109.21,1335.0,72.0,-1298.0,66.7,314.0,133.8,6,S,1B,3031
2021-12-26 15:35:22.268473344,-74.89,-109.21,1404.0,52.0,-1333.0,51.8,442.0,53.1,23,L,9.0,3031
2022-01-07 15:11:02.275601920,-74.89,-109.21,1074.0,123.0,-919.0,133.7,556.0,85.3,7,L,9.0,3031
2017-09-09 04:36:02.536754944,-74.89,-109.21,1392.0,85.0,-1305.0,76.4,484.0,128.8,6,S,1B,3031
2021-05-30 04:36:01.671014144,-74.89,-109.21,1301.0,41.0,-1219.0,37.9,453.0,57.8,12,S,1B,3031
2018-04-21 10:00:06.416412928,-74.89,-109.21,1514.0,101.0,-1483.0,99.6,304.0,130.1,6,S,1B,3031
2018-07-30 04:36:07.639809024,-74.89,-109.21,1352.0,58.0,-1283.0,54.2,427.0,87.3,6,S,1B,3031
2022-02-10 15:14:45.075109120,-74.89,-109.21,1312.0,23.0,-1266.0,21.0,346.0,39.4,60,S,2B,3031
2017-09-27 04:36:03.638028032,-74.89,-109.21,1453.0,60.0,-1344.0,49.4,554.0,101.8,5,S,1A,3031
2020-03-20 05:08:32.788509952,-74.89,-109.21,1338.0,116.0,-1265.0,120.8,436.0,67.7,12,S,1B,3031
2020-03-18 04:36:34.571128320,-74.89,-109.21,1284.0,42.0,-1199.0,38.2,458.0,61.2,12,S,1A,3031
2018-11-29 10:00:14.491547904,-74.89,-109.21,1321.0,127.0,-1308.0,125.8,186.0,177.7,5,S,1A,3031
2022-01-06 15:14:44.075109120,-74.89,-109.21,1425.0,82.0,-1277.0,82.4,633.0,81.7,10,S,2B,3031
2021-06-28 05:09:06.253564928,-74.89,-109.21,1383.0,104.0,-1306.0,105.4,453.0,96.9,6,S,1B,3031
2018-11-03 04:36:10.648001024,-74.89,-109.21,1373.0,81.0,-1330.0,77.3,342.0,123.6,6,S,1B,3031
2021-08-15 05:09:08.986116096,-74.89,-109.21,1367.0,109.0,-1344.0,109.7,249.0,71.9,6,S,1B,3031
2019-02-03 10:00:12.154482944,-74.89,-109.21,1022.0,121.0,-982.0,116.9,284.0,160.0,6,S,1B,3031
2018-02-02 03:23:07.575109376,-74.89,-109.21,1450.0,24.0,-1397.0,24.2,388.0,25.4,45,S,2A,3031
2021-12-26 04:36:47.957596928,-74.89,-109.21,1262.0,41.0,-1215.0,39.8,338.0,58.6,11,S,1A,3031
2021-03-15 05:08:38.575719680,-74.89,-109.21,1413.0,73.0,-1343.0,74.2,441.0,57.5,12,S,1B,3031
2022-01-03 05:09:31.393758976,-74.89,-109.21,1346.0,70.0,-1304.0,70.4,335.0,68.3,11,S,1A,3031
2018-03-31 05:08:20.309188864,-74.89,-109.21,1451.0,75.0,-1375.0,77.5,461.0,48.8,12,S,1B,3031
2020-07-13 04:36:19.208079872,-74.89,-109.21,1311.0,95.0,-1083.0,56.5,739.0,146.1,5,S,1A,3031
2018-02-09 04:36:21.838077952,-74.89,-109.21,1331.0,45.0,-1296.0,44.4,303.0,57.6,11,S,1A,3031
2019-02-04 04:36:28.504943104,-74.89,-109.21,1296.0,46.0,-1198.0,43.7,494.0,60.1,11,S,1A,3031
2022-01-10 15:44:37.575109120,-74.89,-109.21,1390.0,56.0,-1300.0,54.6,491.0,63.3,19,S,2B,3031
2018-12-15 04:36:09.311325952,-74.89,-109.21,1343.0,41.0,-1316.0,39.0,268.0,78.7,5,S,1A,3031
2018-11-17 10:00:14.923021056,-74.89,-109.21,1422.0,139.0,-1366.0,135.5,397.0,177.1,5,S,1A,3031
2020-12-22 04:36:21.693761024,-74.89,-109.21,1323.0,65.0,-1251.0,60.4,429.0,96.9,6,S,1B,3031
2017-09-15 04:36:03.101808896,-74.89,-109.21,1443.0,54.0,-1304.0,45.9,618.0,81.9,5,S,1A,3031
2021-09-26 05:09:10.775849984,-74.89,-109.21,1380.0,124.0,-1365.0,125.1,203.0,80.3,5,S,1A,3031
2018-09-12 10:00:14.502863872,-74.89,-109.21,1476.0,121.0,-1439.0,118.0,326.0,165.2,6,S,1B,3031
2019-01-10 10:00:13.005240064,-74.89,-109.21,1166.0,143.0,-1150.0,140.5,192.0,203.9,6,S,1B,3031
2019-11-16 04:36:16.918264064,-74.89,-109.21,1353.0,67.0,-1263.0,59.8,485.0,105.3,5,S,1A,3031
2022-02-15 15:14:44.575109120,-74.89,-109.21,1345.0,16.0,-1305.0,15.1,325.0,25.1,50,S,2B,3031
2022-01-14 15:16:46.532748032,-74.89,-109.21,1341.0,69.0,-1237.0,71.1,517.0,52.7,39,L,9.0,3031
2021-03-18 05:09:01.346782976,-74.89,-109.21,1373.0,133.0,-1307.0,136.8,419.0,85.1,5,S,1A,3031
2018-02-18 04:36:00.697244928,-74.89,-109.21,1354.0,63.0,-1267.0,57.1,476.0,93.9,5,S,1A,3031
2020-06-07 04:36:17.203068928,-74.89,-109.21,1299.0,59.0,-1206.0,53.7,484.0,85.7,5,S,1A,3031
2018-08-23 04:36:09.083576064,-74.89,-109.21,1512.0,54.0,-1486.0,53.0,278.0,67.4,6,S,1B,3031
2019-11-06 10:00:21.494874112,-74.89,-109.21,1341.0,134.0,-1273.0,132.1,421.0,154.7,6,S,1B,3031
2018-12-08 05:08:28.798102016,-74.89,-109.21,1449.0,101.0,-1400.0,103.2,374.0,71.2,11,S,1B,3031
2021-12-11 15:11:12.932545024,-74.89,-109.21,1265.0,39.0,-1177.0,40.4,465.0,30.7,61,L,9.0,3031
2021-10-14 05:09:11.074635008,-74.89,-109.21,1393.0,158.0,-1300.0,165.7,501.0,84.6,6,S,1B,3031
2021-12-01 10:00:32.748662016,-74.89,-109.21,1607.0,152.0,-1516.0,146.6,531.0,190.1,6,S,1B,3031
2014-11-21 04:36:28.165004032,-74.89,-109.21,1380.0,305.0,-1285.0,323.1,502.0,131.2,11,S,1A,3031
2018-02-13 03:43:10.075109120,-74.89,-109.21,1450.0,71.0,-1390.0,71.1,411.0,66.5,14,S,2A,3031
2020-03-23 10:00:18.281944064,-74.89,-109.21,1532.0,168.0,-1413.0,158.3,593.0,212.8,5,S,1A,3031
2018-12-26 10:00:34.439996928,-74.89,-109.21,1323.0,78.0,-1284.0,77.0,319.0,94.7,11,S,1A,3031
2022-02-20 15:14:44.075109120,-74.89,-109.21,1332.0,21.0,-1293.0,20.1,320.0,30.3,40,S,2B,3031
2020-11-07 04:36:02.316160000,-74.89,-109.21,1257.0,52.0,-1174.0,50.2,449.0,65.2,11,S,1B,3031
2019-10-23 04:36:16.950844928,-74.89,-109.21,1302.0,74.0,-1200.0,64.5,505.0,114.3,5,S,1A,3031
2022-01-15 15:35:23.241300992,-74.89,-109.21,1408.0,54.0,-1332.0,53.3,455.0,58.8,31,L,9.0,3031
2018-06-24 04:36:05.518536960,-74.89,-109.21,1489.0,67.0,-1409.0,62.6,480.0,99.9,6,S,1B,3031
2020-08-18 04:36:21.378526976,-74.89,-109.21,1297.0,95.0,-1174.0,95.5,551.0,94.6,5,S,1A,3031
2021-01-11 10:00:25.249455104,-74.89,-109.21,1680.0,179.0,-1531.0,167.7,692.0,224.9,6,S,1B,3031
2019-02-09 10:00:11.912637952,-74.89,-109.21,1454.0,124.0,-1390.0,121.4,429.0,152.4,5,S,1A,3031
2021-12-01 05:09:10.138295040,-74.89,-109.21,1378.0,166.0,-1373.0,166.6,112.0,137.7,6,S,1B,3031
2017-10-21 04:36:03.764092928,-74.89,-109.21,1359.0,61.0,-1205.0,50.5,627.0,89.9,5,S,1A,3031
2019-02-10 04:35:46.686950912,-74.89,-109.21,1271.0,45.0,-1190.0,40.1,447.0,71.6,11,S,1B,3031
2020-10-07 10:00:27.879774976,-74.89,-109.21,1379.0,152.0,-1304.0,147.0,448.0,187.9,6,S,1B,3031
2020-03-21 04:36:13.709175040,-74.89,-109.21,1363.0,62.0,-1309.0,58.8,378.0,95.2,6,S,1B,3031
2018-12-09 04:36:09.570881792,-74.89,-109.21,1390.0,55.0,-1359.0,53.0,290.0,92.3,6,S,1B,3031
2021-12-27 15:14:43.575109120,-74.89,-109.21,1379.0,82.0,-1311.0,81.9,426.0,79.7,10,S,2B,3031
2020-12-16 04:36:22.018546944,-74.89,-109.21,1360.0,144.0,-1180.0,131.6,676.0,177.8,5,S,1A,3031
2018-02-11 05:08:19.961038080,-74.89,-109.21,1444.0,52.0,-1392.0,51.9,387.0,53.6,11,S,1B,3031
2021-08-15 10:00:31.611753216,-74.89,-109.21,1295.0,116.0,-1221.0,109.7,432.0,156.0,6,S,1B,3031
2020-12-28 04:36:21.398328064,-74.89,-109.21,1321.0,59.0,-1217.0,48.1,514.0,100.2,5,S,1A,3031
2021-05-29 05:09:04.444310016,-74.89,-109.21,1362.0,143.0,-1312.0,144.5,366.0,125.7,5,S,1A,3031
2021-10-20 10:00:33.799812096,-74.89,-109.21,1581.0,114.0,-1456.0,106.6,616.0,149.1,5,S,1A,3031
2019-11-04 04:36:16.928165120,-74.89,-109.21,1304.0,71.0,-1199.0,54.2,512.0,127.2,5,S,1A,3031
2018-02-01 15:13:38.075109120,-74.89,-109.21,1538.0,49.0,-1508.0,48.6,302.0,55.5,9,S,2A,3031
2021-06-01 10:00:48.182308096,-74.89,-109.21,1358.0,94.0,-1281.0,91.3,453.0,110.2,12,S,1A,3031
2021-02-28 10:00:23.892801024,-74.89,-109.21,1304.0,139.0,-1250.0,136.0,374.0,169.8,6,S,1B,3031
2018-03-14 04:36:00.795382016,-74.89,-109.21,1348.0,80.0,-1282.0,70.9,415.0,142.1,5,S,1A,3031
2019-04-02 04:36:07.760450048,-74.89,-109.21,1314.0,60.0,-1211.0,53.0,511.0,90.4,5,S,1A,3031
2021-05-15 04:36:21.671674112,-74.89,-109.21,1333.0,116.0,-1218.0,111.9,540.0,133.0,6,S,1B,3031
2021-02-16 10:00:24.074816000,-74.89,-109.21,1443.0,138.0,-1385.0,130.2,406.0,206.3,6,S,1B,3031
2019-01-14 04:36:08.366110976,-74.89,-109.21,1296.0,49.0,-1265.0,45.8,284.0,87.1,6,S,1B,3031
2021-10-26 05:09:11.115087872,-74.89,-109.21,1470.0,123.0,-1423.0,123.2,369.0,115.9,6,S,1B,3031
2022-01-21 15:14:43.075109120,-74.89,-109.21,1359.0,47.0,-1322.0,47.0,318.0,50.5,19,S,2B,3031
2022-01-20 15:44:36.075109120,-74.89,-109.21,1373.0,15.0,-1306.0,15.4,422.0,15.5,60,S,2B,3031
2018-01-25 04:36:01.221231104,-74.89,-109.21,1349.0,41.0,-1296.0,35.5,374.0,83.5,5,S,1A,3031
2021-02-10 15:14:47.575108864,-74.89,-109.21,1401.0,32.0,-1317.0,31.6,480.0,31.8,29,S,2B,3031
2019-05-08 04:36:08.971639040,-74.89,-109.21,1281.0,50.0,-1207.0,42.2,428.0,93.0,5,S,1A,3031
2020-01-20 09:59:57.975966976,-74.89,-109.21,1362.0,85.0,-1281.0,79.0,463.0,122.1,11,S,1B,3031
2021-02-14 04:36:19.571588864,-74.89,-109.21,1286.0,65.0,-1194.0,59.2,478.0,94.3,5,S,1A,3031
2021-12-27 15:29:11.531835904,-74.89,-109.21,1422.0,138.0,-1369.0,137.4,385.0,146.5,7,L,9.0,3031
2021-05-21 04:36:21.942631936,-74.89,-109.21,1363.0,64.0,-1278.0,60.2,472.0,88.3,5,S,1A,3031
2021-12-12 15:14:43.575109120,-74.89,-109.21,1438.0,32.0,-1344.0,31.8,512.0,32.6,19,S,2B,3031
2018-04-01 04:36:01.099694080,-74.89,-109.21,1384.0,62.0,-1341.0,59.4,340.0,88.3,6,S,1B,3031
2021-12-05 04:36:27.960732928,-74.89,-109.21,1295.0,84.0,-1192.0,66.3,507.0,149.1,6,S,1B,3031
2019-01-26 04:36:07.950431232,-74.89,-109.21,1338.0,47.0,-1292.0,44.1,350.0,73.4,6,S,1B,3031
2018-12-12 04:35:48.689648128,-74.89,-109.21,1348.0,50.0,-1296.0,48.9,370.0,65.4,11,S,1B,3031
2021-12-13 05:09:09.681828096,-74.89,-109.21,1508.0,111.0,-1351.0,109.2,671.0,118.7,6,S,1B,3031
2019-01-22 10:00:12.642433024,-74.89,-109.21,1515.0,128.0,-1465.0,124.4,386.0,165.9,6,S,1B,3031
2017-06-29 04:35:59.338398976,-74.89,-109.21,1348.0,60.0,-1298.0,56.9,364.0,91.7,6,S,1B,3031
2019-01-11 04:36:29.283256064,-74.89,-109.21,1390.0,56.0,-1366.0,55.8,260.0,73.8,11,S,1A,3031
2020-01-26 05:09:18.888465920,-74.89,-109.21,1353.0,57.0,-1277.0,57.3,450.0,57.5,11,S,1A,3031
2017-07-29 04:36:01.142490880,-74.89,-109.21,1351.0,82.0,-1201.0,71.4,619.0,113.6,5,S,1A,3031
2021-05-11 05:09:03.433695232,-74.89,-109.21,1422.0,143.0,-1363.0,145.8,406.0,100.4,6,S,1B,3031
2022-01-21 15:14:45.075109120,-74.89,-109.21,1367.0,12.0,-1301.0,12.4,418.0,11.6,100,S,2B,3031
2021-09-12 04:36:28.378918144,-74.89,-109.21,1353.0,63.0,-1334.0,61.5,225.0,106.1,6,S,1B,3031
2016-11-07 04:36:17.724802048,-74.89,-109.21,1596.0,464.0,-1546.0,477.3,398.0,161.2,5,S,1A,3031
2017-12-14 04:36:02.863747840,-74.89,-109.21,1417.0,77.0,-1409.0,76.1,148.0,146.1,6,S,1B,3031
2021-06-02 04:36:22.778641920,-74.89,-109.21,1312.0,50.0,-1209.0,43.4,511.0,75.1,5,S,1A,3031
2017-12-08 04:36:03.002385920,-74.89,-109.21,1389.0,157.0,-1323.0,147.1,422.0,230.5,5,S,1A,3031
2020-04-14 04:36:14.326828032,-74.89,-109.21,1255.0,61.0,-1156.0,57.1,491.0,80.9,6,S,1B,3031
2020-11-18 10:00:27.621787904,-74.89,-109.21,1299.0,172.0,-1233.0,162.4,407.0,242.7,5,S,1A,3031
2019-01-31 05:09:12.332710912,-74.89,-109.21,1421.0,76.0,-1345.0,76.7,461.0,65.3,11,S,1A,3031
2020-01-20 05:08:33.508122880,-74.89,-109.21,1345.0,72.0,-1285.0,72.7,397.0,63.0,11,S,1B,3031
2021-12-30 15:24:41.575109120,-74.89,-109.21,1411.0,54.0,-1341.0,54.0,440.0,58.7,10,S,2B,3031
2020-11-28 04:36:22.677605120,-74.89,-109.21,1259.0,63.0,-1155.0,57.1,501.0,86.7,6,S,1B,3031
2016-11-01 04:36:17.845402880,-74.89,-109.21,1620.0,443.0,-1574.0,452.8,382.0,206.1,6,S,1B,3031
2014-11-29 15:10:55.575109120,-74.89,-109.21,1535.0,49.0,-1468.0,48.1,449.0,60.7,15,L,8.0,3031
2014-11-13 15:10:58.075109120,-74.89,-109.21,1247.0,69.0,-1177.0,70.3,412.0,54.4,15,L,8.0,3031
2018-02-25 15:10:30.075109120,-74.89,-109.21,1455.0,38.0,-1389.0,38.9,433.0,32.8,15,L,8.0,3031
2020-12-04 15:29:15.574109952,-74.89,-109.21,1431.0,44.0,-1390.0,43.6,342.0,44.7,16,L,8.0,3031
2021-12-30 15:35:22.816101888,-74.89,-109.21,1407.0,47.0,-1347.0,47.7,406.0,44.0,15,L,8.0,3031
2018-02-25 15:10:06.462200064,-74.89,-109.21,1307.0,44.0,-1219.0,44.5,471.0,36.6,15,L,8.0,3031
2018-02-25 15:10:06.074106112,-74.89,-109.21,1307.0,44.0,-1219.0,44.5,471.0,36.6,15,L,8.0,3031
2018-02-08 15:16:24.574106880,-74.89,-109.21,1363.0,53.0,-1283.0,55.3,460.0,26.9,31,L,8.0,3031
2017-01-09 15:35:15.574112000,-74.89,-109.21,1554.0,36.0,-1518.0,36.0,331.0,39.2,31,L,8.0,3031
2018-02-14 15:28:43.074109952,-74.89,-109.21,1422.0,57.0,-1369.0,57.4,385.0,46.5,15,L,8.0,3031
2019-12-04 15:16:51.574106880,-74.89,-109.21,1286.0,41.0,-1205.0,42.0,449.0,37.0,47,L,8.0,3031
2013-12-27 15:17:57.074106880,-74.89,-109.21,1319.0,41.0,-1219.0,41.8,503.0,36.0,31,L,8.0,3031
2014-11-13 15:10:34.074106112,-74.89,-109.21,1312.0,118.0,-1198.0,103.3,535.0,174.1,15,L,8.0,3031
2017-10-04 15:10:37.074106112,-74.89,-109.21,1391.0,41.0,-1369.0,41.2,244.0,41.4,16,L,8.0,3031
2021-12-14 15:35:23.635311104,-74.89,-109.21,1365.0,46.0,-1312.0,46.4,378.0,41.5,47,L,8.0,3031
2019-11-02 15:16:56.074106880,-74.89,-109.21,1323.0,94.0,-1277.0,95.2,346.0,71.4,15,L,8.0,3031
2018-01-16 15:10:21.574106112,-74.89,-109.21,1373.0,29.0,-1305.0,29.4,428.0,24.0,63,L,8.0,3031
2022-01-03 15:10:38.384621056,-74.89,-109.21,1351.0,49.0,-1240.0,48.4,535.0,52.5,15,L,8.0,3031
2021-12-11 15:29:14.998366976,-74.89,-109.21,1356.0,64.0,-1255.0,65.9,513.0,55.2,23,L,8.0,3031
2014-11-19 15:22:55.074108928,-74.89,-109.21,1249.0,47.0,-1166.0,46.2,449.0,49.7,31,L,8.0,3031
2018-01-02 07:40:22.574109952,-74.89,-109.21,1422.0,47.0,-1390.0,46.9,299.0,53.8,15,L,8.0,3031
2018-01-24 15:10:17.574106112,-74.89,-109.21,1365.0,26.0,-1296.0,25.8,428.0,23.3,79,L,8.0,3031
2020-11-28 15:16:51.574106880,-74.89,-109.21,1348.0,67.0,-1276.0,68.4,436.0,55.9,32,L,8.0,3031
2014-12-11 07:28:01.574106880,-74.89,-109.21,1454.0,45.0,-1305.0,42.1,642.0,55.8,15,L,8.0,3031
2018-01-04 07:28:00.074106880,-74.89,-109.21,1407.0,82.0,-1347.0,83.9,406.0,55.9,15,L,8.0,3031
2014-11-29 15:10:31.574106112,-74.89,-109.21,1351.0,46.0,-1271.0,46.7,458.0,40.4,15,L,8.0,3031
2018-12-05 07:33:57.574108928,-74.89,-109.21,1469.0,56.0,-1433.0,56.7,321.0,39.7,31,L,8.0,3031
2019-12-21 15:11:00.575109120,-74.89,-109.21,1303.0,20.0,-1226.0,19.4,441.0,21.7,63,L,8.0,3031
2018-01-24 15:10:41.575109120,-74.89,-109.21,1465.0,17.0,-1412.0,16.7,392.0,14.3,79,L,8.0,3031
2021-12-06 15:35:25.736956928,-74.89,-109.21,1343.0,37.0,-1283.0,36.7,398.0,43.7,31,L,8.0,3031
2014-11-04 15:16:45.574106880,-74.89,-109.21,1357.0,90.0,-1283.0,92.7,443.0,68.4,16,L,8.0,3031
2014-11-21 15:10:33.574106112,-74.89,-109.21,1299.0,36.0,-1270.0,36.0,272.0,38.9,31,L,8.0,3031
2017-12-23 15:10:32.574106112,-74.89,-109.21,1315.0,47.0,-1219.0,46.5,494.0,49.7,15,L,8.0,3031
2018-11-27 07:33:58.074108928,-74.89,-109.21,1417.0,61.0,-1369.0,61.4,364.0,49.9,15,L,8.0,3031
2018-03-13 15:10:22.075109120,-74.89,-109.21,1476.0,382.0,-1464.0,381.4,185.0,396.2,15,L,8.0,3031
2021-03-03 15:22:41.074108928,-74.89,-109.21,1355.0,77.0,-1262.0,76.8,492.0,79.8,15,L,8.0,3031
2018-12-13 07:33:56.574109184,-74.89,-109.21,1531.0,70.0,-1476.0,70.5,406.0,56.5,15,L,8.0,3031
2019-01-08 15:28:44.074109696,-74.89,-109.21,1409.0,26.0,-1359.0,25.7,373.0,24.8,63,L,8.0,3031
2018-01-24 15:10:21.074106368,-74.89,-109.21,1419.0,25.0,-1362.0,25.7,399.0,20.7,47,L,8.0,3031
2018-03-13 15:09:58.074106112,-74.89,-109.21,1565.0,89.0,-1536.0,89.4,299.0,83.4,15,L,8.0,3031
2014-01-18 15:30:04.074109952,-74.89,-109.21,1365.0,30.0,-1297.0,30.2,427.0,27.9,47,L,8.0,3031
2013-12-12 15:11:52.074106112,-74.89,-109.21,1341.0,21.0,-1248.0,20.4,492.0,24.8,47,L,8.0,3031
2018-01-16 15:10:45.575109120,-74.89,-109.21,1463.0,18.0,-1410.0,18.4,390.0,18.6,63,L,8.0,3031
2022-01-04 07:46:40.776247040,-74.89,-109.21,1374.0,73.0,-1326.0,72.3,359.0,75.5,15,L,8.0,3031
2019-12-21 15:10:36.574106112,-74.89,-109.21,1263.0,28.0,-1176.0,29.5,460.0,17.6,63,L,8.0,3031
2016-12-07 07:34:21.574108928,-74.89,-109.21,1480.0,72.0,-1454.0,71.8,278.0,65.1,15,L,8.0,3031
2021-12-13 15:16:53.468854016,-74.89,-109.21,1309.0,61.0,-1193.0,61.7,538.0,54.7,23,L,8.0,3031
2018-02-01 15:10:17.074106368,-74.89,-109.21,1356.0,26.0,-1283.0,26.9,438.0,19.1,63,L,8.0,3031
2018-03-05 15:10:02.074106112,-74.89,-109.21,1430.0,36.0,-1358.0,35.7,449.0,38.3,31,L,8.0,3031
2019-11-26 15:16:52.574106880,-74.89,-109.21,1309.0,43.0,-1232.0,43.9,441.0,35.4,63,L,8.0,3031
2018-01-13 15:28:56.574109952,-74.89,-109.21,1484.0,23.0,-1412.0,23.4,456.0,24.0,47,L,8.0,3031
2018-12-21 07:33:55.574108928,-74.89,-109.21,1436.0,45.0,-1385.0,45.7,380.0,31.4,63,L,8.0,3031
2019-01-06 07:33:54.074108928,-74.89,-109.21,1440.0,50.0,-1374.0,51.1,431.0,38.4,31,L,8.0,3031
2018-03-05 15:10:26.075109120,-74.89,-109.21,1439.0,267.0,-1395.0,266.2,355.0,273.7,31,L,8.0,3031
2018-12-26 15:10:37.575109120,-74.89,-109.21,1424.0,18.0,-1378.0,18.5,361.0,16.3,79,L,8.0,3031
