mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2022-01-11 15:14:42.575109120,-74.92,-109.44,1278.0,25.0,-1167.0,23.7,522.0,29.8,39,S,2B,3031
2018-03-08 04:36:00.731900928,-74.92,-109.44,1229.0,43.0,-1184.0,41.1,330.0,59.8,6,S,1B,3031
2019-12-10 04:36:16.048327936,-74.92,-109.44,1136.0,81.0,-1025.0,73.9,490.0,108.3,5,S,1A,3031
2021-08-09 05:09:08.718951936,-74.92,-109.44,1278.0,84.0,-1236.0,84.0,323.0,79.1,5,S,1A,3031
2018-03-01 05:09:05.423939072,-74.92,-109.44,1353.0,61.0,-1274.0,61.5,454.0,57.4,11,S,1A,3031
2021-02-15 15:14:47.575108864,-74.92,-109.44,1360.0,22.0,-1258.0,21.2,518.0,27.8,39,S,2B,3031
2018-12-03 04:36:09.834529024,-74.92,-109.44,1290.0,49.0,-1199.0,45.3,473.0,68.6,5,S,1A,3031
2018-11-21 04:36:10.246030080,-74.92,-109.44,1346.0,67.0,-1297.0,60.7,362.0,124.2,5,S,1A,3031
2019-02-19 04:36:07.326797056,-74.92,-109.44,1291.0,73.0,-1208.0,66.3,457.0,110.9,6,S,1B,3031
2021-06-04 10:00:27.433789952,-74.92,-109.44,1485.0,158.0,-1330.0,149.3,661.0,187.6,6,S,1B,3031
2021-09-26 10:00:33.399155968,-74.92,-109.44,1135.0,144.0,-1049.0,135.8,435.0,187.0,5,S,1A,3031
2021-11-30 15:24:44.575108864,-74.92,-109.44,1301.0,16.0,-1209.0,16.1,481.0,13.4,69,S,2B,3031
2021-02-26 04:36:19.374291968,-74.92,-109.44,1295.0,76.0,-1162.0,66.7,572.0,107.2,5,S,1A,3031
2018-05-31 04:36:03.970234112,-74.92,-109.44,1306.0,85.0,-1163.0,66.7,594.0,133.8,6,S,1B,3031
2021-12-26 15:35:22.268473344,-74.92,-109.44,1307.0,52.0,-1219.0,51.8,471.0,53.1,23,L,9.0,3031
2022-01-07 15:11:02.275601920,-74.92,-109.44,1433.0,128.0,-1335.0,133.7,520.0,85.3,7,L,9.0,3031
2021-08-09 10:00:31.342906112,-74.92,-109.44,1683.0,117.0,-1551.0,109.0,653.0,154.3,5,S,1A,3031
2022-01-06 15:14:43.075109120,-74.92,-109.44,1307.0,35.0,-1165.0,33.5,593.0,41.7,30,S,2B,3031
2018-04-21 10:00:06.416412928,-74.92,-109.44,1424.0,104.0,-1331.0,99.6,506.0,130.1,6,S,1B,3031
2018-07-30 04:36:07.639809024,-74.92,-109.44,1310.0,59.0,-1237.0,54.2,430.0,87.3,6,S,1B,3031
2022-02-10 15:14:45.075109120,-74.92,-109.44,1255.0,24.0,-1163.0,21.0,471.0,39.4,60,S,2B,3031
2020-03-20 05:08:32.788509952,-74.92,-109.44,1297.0,111.0,-1139.0,120.8,620.0,67.7,12,S,1B,3031
2020-03-18 04:36:34.571128320,-74.92,-109.44,1225.0,46.0,-1030.0,38.2,663.0,61.2,12,S,1A,3031
2018-11-29 10:00:14.491547904,-74.92,-109.44,1146.0,131.0,-1098.0,125.8,330.0,177.7,5,S,1A,3031
2018-11-03 04:36:10.648001024,-74.92,-109.44,1242.0,86.0,-1148.0,77.3,472.0,123.6,6,S,1B,3031
2021-08-15 05:09:08.986116096,-74.92,-109.44,1300.0,106.0,-1224.0,109.7,439.0,71.9,6,S,1B,3031
2019-02-03 10:00:12.154482944,-74.92,-109.44,1356.0,123.0,-1263.0,116.9,491.0,160.0,6,S,1B,3031
2019-02-15 10:00:11.925766912,-74.92,-109.44,1602.0,161.0,-1468.0,148.9,643.0,211.1,6,S,1B,3031
2018-02-02 03:23:07.575109376,-74.92,-109.44,1370.0,24.0,-1279.0,24.2,490.0,25.4,45,S,2A,3031
2021-12-26 04:36:47.957596928,-74.92,-109.44,1165.0,43.0,-1079.0,39.8,439.0,58.6,11,S,1A,3031
2021-03-15 05:08:38.575719680,-74.92,-109.44,1340.0,73.0,-1288.0,74.2,369.0,57.5,12,S,1B,3031
2018-03-31 05:08:20.309188864,-74.92,-109.44,1331.0,75.0,-1268.0,77.5,405.0,48.8,12,S,1B,3031
2018-02-09 04:36:21.838077952,-74.92,-109.44,1268.0,46.0,-1195.0,44.4,424.0,57.6,11,S,1A,3031
2022-01-10 15:44:37.575109120,-74.92,-109.44,1300.0,56.0,-1164.0,54.6,580.0,63.3,19,S,2B,3031
2018-12-15 04:36:09.311325952,-74.92,-109.44,1308.0,45.0,-1242.0,39.0,410.0,78.7,5,S,1A,3031
2018-11-17 10:00:14.923021056,-74.92,-109.44,1084.0,139.0,-1039.0,135.5,308.0,177.1,5,S,1A,3031
2017-09-15 04:36:03.101808896,-74.92,-109.44,1430.0,58.0,-1209.0,45.9,764.0,81.9,5,S,1A,3031
2021-09-26 05:09:10.775849984,-74.92,-109.44,1345.0,119.0,-1241.0,125.1,520.0,80.3,5,S,1A,3031
2018-09-12 10:00:14.502863872,-74.92,-109.44,1449.0,125.0,-1350.0,118.0,525.0,165.2,6,S,1B,3031
2019-01-10 10:00:13.005240064,-74.92,-109.44,1169.0,147.0,-1115.0,140.5,351.0,203.9,6,S,1B,3031
2019-11-16 04:36:16.918264064,-74.92,-109.44,1314.0,67.0,-1227.0,59.8,472.0,105.3,5,S,1A,3031
2022-02-15 15:14:44.575109120,-74.92,-109.44,1251.0,16.0,-1215.0,15.1,299.0,25.1,50,S,2B,3031
2022-01-14 15:16:46.532748032,-74.92,-109.44,1273.0,67.0,-1105.0,71.1,632.0,52.7,39,L,9.0,3031
2021-03-18 05:09:01.346782976,-74.92,-109.44,1337.0,132.0,-1255.0,136.8,462.0,85.1,5,S,1A,3031
2018-02-18 04:36:00.697244928,-74.92,-109.44,1333.0,62.0,-1257.0,57.1,444.0,93.9,5,S,1A,3031
2019-11-06 10:00:21.494874112,-74.92,-109.44,1229.0,135.0,-1144.0,132.1,450.0,154.7,6,S,1B,3031
2018-12-08 05:08:28.798102016,-74.92,-109.44,1350.0,101.0,-1290.0,103.2,397.0,71.2,11,S,1B,3031
2021-12-11 15:11:12.932545024,-74.92,-109.44,1221.0,39.0,-1087.0,40.4,555.0,30.7,61,L,9.0,3031
2021-10-14 05:09:11.074635008,-74.92,-109.44,1309.0,159.0,-1241.0,165.7,419.0,84.6,6,S,1B,3031
2021-12-01 10:00:32.748662016,-74.92,-109.44,1360.0,153.0,-1260.0,146.6,510.0,190.1,6,S,1B,3031
2018-02-13 03:43:10.075109120,-74.92,-109.44,1365.0,71.0,-1282.0,71.1,468.0,66.5,14,S,2A,3031
2018-12-26 10:00:34.439996928,-74.92,-109.44,1336.0,79.0,-1254.0,77.0,463.0,94.7,11,S,1A,3031
2022-02-20 15:14:44.075109120,-74.92,-109.44,1234.0,21.0,-1208.0,20.1,252.0,30.3,40,S,2B,3031
2021-12-26 07:28:09.113888000,-74.92,-109.44,1367.0,74.0,-1255.0,72.8,542.0,82.3,23,L,9.0,3031
2022-01-15 15:35:23.241300992,-74.92,-109.44,1315.0,54.0,-1197.0,53.3,545.0,58.8,31,L,9.0,3031
2021-12-11 15:11:36.873287936,-74.92,-109.44,1325.0,29.0,-1228.0,29.7,498.0,25.1,61,L,9.0,3031
2021-01-11 10:00:25.249455104,-74.92,-109.44,1105.0,184.0,-957.0,167.7,553.0,224.9,6,S,1B,3031
2019-02-09 10:00:11.912637952,-74.92,-109.44,1383.0,126.0,-1296.0,121.4,481.0,152.4,5,S,1A,3031
2021-12-01 05:09:10.138295040,-74.92,-109.44,1273.0,162.0,-1164.0,166.6,516.0,137.7,6,S,1B,3031
2017-10-21 04:36:03.764092928,-74.92,-109.44,1339.0,58.0,-1234.0,50.5,521.0,89.9,5,S,1A,3031
2019-02-10 04:35:46.686950912,-74.92,-109.44,1179.0,47.0,-1067.0,40.1,501.0,71.6,11,S,1B,3031
2021-12-07 15:11:14.334170880,-74.92,-109.44,1301.0,47.0,-1207.0,47.6,486.0,44.6,53,L,9.0,3031
2020-10-07 10:00:27.879774976,-74.92,-109.44,1244.0,157.0,-1102.0,147.0,578.0,187.9,6,S,1B,3031
2021-12-27 15:14:47.575108864,-74.92,-109.44,1294.0,8.0,-1210.0,7.9,458.0,8.6,149,S,2B,3031
2018-12-09 04:36:09.570881792,-74.92,-109.44,1307.0,62.0,-1180.0,53.0,562.0,92.3,6,S,1B,3031
2018-02-11 05:08:19.961038080,-74.92,-109.44,1347.0,52.0,-1281.0,51.9,417.0,53.6,11,S,1B,3031
2021-08-15 10:00:31.611753216,-74.92,-109.44,1201.0,118.0,-1106.0,109.7,470.0,156.0,6,S,1B,3031
2020-12-28 04:36:21.398328064,-74.92,-109.44,1175.0,61.0,-1062.0,48.1,503.0,100.2,5,S,1A,3031
2021-05-29 05:09:04.444310016,-74.92,-109.44,1323.0,142.0,-1241.0,144.5,459.0,125.7,5,S,1A,3031
2019-11-04 04:36:16.928165120,-74.92,-109.44,1294.0,73.0,-1168.0,54.2,556.0,127.2,5,S,1A,3031
2018-02-01 15:13:38.075109120,-74.92,-109.44,1423.0,49.0,-1336.0,48.6,490.0,55.5,9,S,2A,3031
2021-06-01 10:00:48.182308096,-74.92,-109.44,1304.0,95.0,-1174.0,91.3,568.0,110.2,12,S,1A,3031
2021-02-28 10:00:23.892801024,-74.92,-109.44,1313.0,140.0,-1233.0,136.0,452.0,169.8,6,S,1B,3031
2021-12-20 15:24:43.575109120,-74.92,-109.44,1307.0,7.0,-1207.0,6.9,503.0,8.2,109,S,2B,3031
2018-03-14 04:36:00.795382016,-74.92,-109.44,1343.0,87.0,-1228.0,70.9,545.0,142.1,5,S,1A,3031
2021-05-15 04:36:21.671674112,-74.92,-109.44,1312.0,116.0,-1188.0,111.9,557.0,133.0,6,S,1B,3031
2021-02-16 10:00:24.074816000,-74.92,-109.44,1314.0,141.0,-1233.0,130.2,452.0,206.3,6,S,1B,3031
2019-01-14 04:36:08.366110976,-74.92,-109.44,1237.0,53.0,-1151.0,45.8,453.0,87.1,6,S,1B,3031
2021-10-26 05:09:11.115087872,-74.92,-109.44,1360.0,122.0,-1281.0,123.2,456.0,115.9,6,S,1B,3031
2022-01-21 15:14:43.075109120,-74.92,-109.44,1255.0,47.0,-1169.0,47.0,456.0,50.5,19,S,2B,3031
2022-01-20 15:44:36.075109120,-74.92,-109.44,1276.0,15.0,-1202.0,15.4,427.0,15.5,60,S,2B,3031
2018-01-25 04:36:01.221231104,-74.92,-109.44,1298.0,44.0,-1215.0,35.5,456.0,83.5,5,S,1A,3031
2021-02-10 15:14:47.575108864,-74.92,-109.44,1339.0,32.0,-1234.0,31.6,521.0,31.8,29,S,2B,3031
2021-12-27 15:29:11.531835904,-74.92,-109.44,1377.0,139.0,-1240.0,137.4,599.0,146.5,7,L,9.0,3031
2021-05-21 04:36:21.942631936,-74.92,-109.44,1321.0,65.0,-1217.0,60.2,513.0,88.3,5,S,1A,3031
2021-12-12 15:14:43.575109120,-74.92,-109.44,1372.0,32.0,-1272.0,31.8,515.0,32.6,19,S,2B,3031
2018-04-01 04:36:01.099694080,-74.92,-109.44,1303.0,63.0,-1227.0,59.4,439.0,88.3,6,S,1B,3031
2021-12-05 04:36:27.960732928,-74.92,-109.44,1253.0,82.0,-1168.0,66.3,454.0,149.1,6,S,1B,3031
2019-01-26 04:36:07.950431232,-74.92,-109.44,1260.0,49.0,-1168.0,44.1,473.0,73.4,6,S,1B,3031
2018-12-12 04:35:48.689648128,-74.92,-109.44,1259.0,52.0,-1152.0,48.9,507.0,65.4,11,S,1B,3031
2019-01-22 10:00:12.642433024,-74.92,-109.44,1102.0,129.0,-1045.0,124.4,347.0,165.9,6,S,1B,3031
2020-01-26 05:09:18.888465920,-74.92,-109.44,1284.0,57.0,-1146.0,57.3,579.0,57.5,11,S,1A,3031
2021-05-11 05:09:03.433695232,-74.92,-109.44,1365.0,139.0,-1247.0,145.8,556.0,100.4,6,S,1B,3031
2022-01-10 07:34:18.618206976,-74.92,-109.44,1279.0,104.0,-1198.0,101.4,449.0,118.9,7,L,9.0,3031
2019-02-21 10:00:11.933606912,-74.92,-109.44,1348.0,148.0,-1257.0,139.4,487.0,195.7,5,S,1A,3031
2022-01-21 15:14:45.075109120,-74.92,-109.44,1283.0,12.0,-1209.0,12.4,429.0,11.6,100,S,2B,3031
2021-09-12 04:36:28.378918144,-74.92,-109.44,1308.0,69.0,-1223.0,61.5,465.0,106.1,6,S,1B,3031
2016-11-07 04:36:17.724802048,-74.92,-109.44,1432.0,457.0,-1362.0,477.3,443.0,161.2,5,S,1A,3031
2017-12-14 04:36:02.863747840,-74.92,-109.44,1337.0,91.0,-1226.0,76.1,532.0,146.1,6,S,1B,3031
2021-06-02 04:36:22.778641920,-74.92,-109.44,1214.0,50.0,-1106.0,43.4,501.0,75.1,5,S,1A,3031
2017-12-08 04:36:03.002385920,-74.92,-109.44,1334.0,157.0,-1270.0,147.1,409.0,230.5,5,S,1A,3031
2020-04-14 04:36:14.326828032,-74.92,-109.44,1187.0,67.0,-926.0,57.1,743.0,80.9,6,S,1B,3031
2020-11-18 10:00:27.621787904,-74.92,-109.44,1449.0,178.0,-1324.0,162.4,588.0,242.7,5,S,1A,3031
2021-12-30 15:24:41.575109120,-74.92,-109.44,1323.0,55.0,-1195.0,54.0,569.0,58.7,10,S,2B,3031
2020-11-28 04:36:22.677605120,-74.92,-109.44,1311.0,64.0,-1184.0,57.1,565.0,86.7,6,S,1B,3031
2014-11-29 15:10:55.575109120,-74.92,-109.44,1332.0,51.0,-1211.0,48.1,556.0,60.7,15,L,8.0,3031
2014-11-13 15:10:58.075109120,-74.92,-109.44,1219.0,68.0,-1112.0,70.3,498.0,54.4,15,L,8.0,3031
2018-02-25 15:10:30.075109120,-74.92,-109.44,1402.0,38.0,-1346.0,38.9,390.0,32.8,15,L,8.0,3031
2020-12-04 15:29:15.574109952,-74.92,-109.44,1340.0,44.0,-1219.0,43.6,556.0,44.7,16,L,8.0,3031
2014-11-21 15:10:57.575108864,-74.92,-109.44,1281.0,33.0,-1163.0,31.3,538.0,40.9,31,L,8.0,3031
2021-12-30 15:35:22.816101888,-74.92,-109.44,1359.0,47.0,-1240.0,47.7,556.0,44.0,15,L,8.0,3031
2018-02-25 15:10:06.462200064,-74.92,-109.44,1265.0,44.0,-1198.0,44.5,406.0,36.6,15,L,8.0,3031
2018-02-25 15:10:06.074106112,-74.92,-109.44,1265.0,44.0,-1198.0,44.5,406.0,36.6,15,L,8.0,3031
2018-02-08 15:16:24.574106880,-74.92,-109.44,1359.0,52.0,-1262.0,55.3,503.0,26.9,31,L,8.0,3031
2017-01-09 15:35:15.574112000,-74.92,-109.44,1465.0,36.0,-1401.0,36.0,428.0,39.2,31,L,8.0,3031
2018-02-14 15:28:43.074109952,-74.92,-109.44,1406.0,55.0,-1262.0,57.4,620.0,46.5,15,L,8.0,3031
2019-12-04 15:16:51.574106880,-74.92,-109.44,1250.0,41.0,-1126.0,42.0,542.0,37.0,47,L,8.0,3031
2013-12-27 15:17:57.074106880,-74.92,-109.44,1282.0,41.0,-1133.0,41.8,599.0,36.0,31,L,8.0,3031
2014-11-13 15:10:34.074106112,-74.92,-109.44,1291.0,121.0,-1155.0,103.3,577.0,174.1,15,L,8.0,3031
2017-10-04 15:10:37.074106112,-74.92,-109.44,1369.0,41.0,-1369.0,41.2,30.0,41.4,16,L,8.0,3031
2021-12-14 15:35:23.635311104,-74.92,-109.44,1292.0,46.0,-1212.0,46.4,449.0,41.5,47,L,8.0,3031
2019-11-02 15:16:56.074106880,-74.92,-109.44,1310.0,89.0,-1107.0,95.2,700.0,71.4,15,L,8.0,3031
2018-01-16 15:10:21.574106112,-74.92,-109.44,1300.0,29.0,-1192.0,29.4,519.0,24.0,63,L,8.0,3031
2019-02-01 15:28:41.074109952,-74.92,-109.44,1374.0,59.0,-1226.0,59.0,620.0,60.3,15,L,8.0,3031
2022-01-03 15:10:38.384621056,-74.92,-109.44,1236.0,49.0,-1133.0,48.4,492.0,52.5,15,L,8.0,3031
2021-12-11 15:29:14.998366976,-74.92,-109.44,1341.0,64.0,-1226.0,65.9,542.0,55.2,23,L,8.0,3031
2014-11-19 15:22:55.074108928,-74.92,-109.44,1227.0,47.0,-1133.0,46.2,471.0,49.7,31,L,8.0,3031
2018-01-02 07:40:22.574109952,-74.92,-109.44,1292.0,47.0,-1240.0,46.9,364.0,53.8,15,L,8.0,3031
2018-01-24 15:10:17.574106112,-74.92,-109.44,1276.0,25.0,-1172.0,25.8,505.0,23.3,79,L,8.0,3031
2014-12-11 07:28:01.574106880,-74.92,-109.44,1329.0,45.0,-1176.0,42.1,620.0,55.8,15,L,8.0,3031
2018-01-04 07:28:00.074106880,-74.92,-109.44,1303.0,81.0,-1229.0,83.9,433.0,55.9,15,L,8.0,3031
2014-11-29 15:10:31.574106112,-74.92,-109.44,1215.0,46.0,-1091.0,46.7,535.0,40.4,15,L,8.0,3031
2018-12-05 07:33:57.574108928,-74.92,-109.44,1425.0,55.0,-1337.0,56.7,492.0,39.7,31,L,8.0,3031
2019-12-21 15:11:00.575109120,-74.92,-109.44,1240.0,20.0,-1111.0,19.4,551.0,21.7,63,L,8.0,3031
2018-01-24 15:10:41.575109120,-74.92,-109.44,1374.0,16.0,-1292.0,16.7,469.0,14.3,79,L,8.0,3031
2021-12-06 15:35:25.736956928,-74.92,-109.44,1287.0,38.0,-1198.0,36.7,471.0,43.7,31,L,8.0,3031
2014-11-04 15:16:45.574106880,-74.92,-109.44,1277.0,90.0,-1198.0,92.7,443.0,68.4,16,L,8.0,3031
2014-11-21 15:10:33.574106112,-74.92,-109.44,1258.0,37.0,-1112.0,36.0,588.0,38.9,31,L,8.0,3031
2017-12-23 15:10:32.574106112,-74.92,-109.44,1297.0,47.0,-1208.0,46.5,473.0,49.7,15,L,8.0,3031
2018-11-27 07:33:58.074108928,-74.92,-109.44,1340.0,61.0,-1283.0,61.4,385.0,49.9,15,L,8.0,3031
2018-03-13 15:10:22.075109120,-74.92,-109.44,1191.0,385.0,-1057.0,381.4,549.0,396.2,15,L,8.0,3031
2021-03-03 15:22:41.074108928,-74.92,-109.44,1292.0,77.0,-1176.0,76.8,535.0,79.8,15,L,8.0,3031
2018-12-13 07:33:56.574109184,-74.92,-109.44,1627.0,68.0,-1476.0,70.5,684.0,56.5,15,L,8.0,3031
2019-01-08 15:28:44.074109696,-74.92,-109.44,1303.0,26.0,-1210.0,25.7,484.0,24.8,63,L,8.0,3031
2018-01-24 15:10:21.074106368,-74.92,-109.44,1244.0,25.0,-1140.0,25.7,497.0,20.7,47,L,8.0,3031
2018-03-13 15:09:58.074106112,-74.92,-109.44,1315.0,88.0,-1109.0,89.4,706.0,83.4,15,L,8.0,3031
2014-01-18 15:30:04.074109952,-74.92,-109.44,1290.0,30.0,-1176.0,30.2,531.0,27.9,47,L,8.0,3031
2013-12-12 15:11:52.074106112,-74.92,-109.44,1270.0,22.0,-1112.0,20.4,613.0,24.8,47,L,8.0,3031
2018-01-16 15:10:45.575109120,-74.92,-109.44,1384.0,18.0,-1298.0,18.4,480.0,18.6,63,L,8.0,3031
2022-01-04 07:46:40.776247040,-74.92,-109.44,1356.0,73.0,-1198.0,72.3,637.0,75.5,15,L,8.0,3031
2019-12-21 15:10:36.574106112,-74.92,-109.44,1200.0,27.0,-1043.0,29.5,593.0,17.6,63,L,8.0,3031
2016-12-07 07:34:21.574108928,-74.92,-109.44,1441.0,71.0,-1369.0,71.8,449.0,65.1,15,L,8.0,3031
2021-12-13 15:16:53.468854016,-74.92,-109.44,1272.0,60.0,-1145.0,61.7,553.0,54.7,23,L,8.0,3031
2018-02-01 15:10:17.074106368,-74.92,-109.44,1238.0,26.0,-1132.0,26.9,501.0,19.1,63,L,8.0,3031
2018-03-05 15:10:02.074106112,-74.92,-109.44,1276.0,36.0,-1133.0,35.7,588.0,38.3,31,L,8.0,3031
2019-11-26 15:16:52.574106880,-74.92,-109.44,1248.0,42.0,-1122.0,43.9,547.0,35.4,63,L,8.0,3031
2018-01-13 15:28:56.574109952,-74.92,-109.44,1362.0,24.0,-1262.0,23.4,513.0,24.0,47,L,8.0,3031
2018-12-21 07:33:55.574108928,-74.92,-109.44,1333.0,44.0,-1255.0,45.7,450.0,31.4,63,L,8.0,3031
2019-01-06 07:33:54.074108928,-74.92,-109.44,1351.0,49.0,-1246.0,51.1,522.0,38.4,31,L,8.0,3031
2018-03-05 15:10:26.075109120,-74.92,-109.44,1273.0,267.0,-1182.0,266.2,473.0,273.7,31,L,8.0,3031
2018-01-21 15:28:53.574109696,-74.92,-109.44,1413.0,24.0,-1310.0,25.0,529.0,21.1,63,L,8.0,3031
2014-11-26 15:29:04.074109952,-74.92,-109.44,1270.0,40.0,-1155.0,41.5,528.0,34.6,31,L,8.0,3031
2019-12-20 15:16:49.574106880,-74.92,-109.44,1294.0,57.0,-1123.0,56.8,642.0,56.2,15,L,8.0,3031
2019-01-19 07:52:25.074113024,-74.92,-109.44,1373.0,56.0,-1250.0,50.0,569.0,78.4,15,L,8.0,3031
2016-12-02 15:23:01.074108928,-74.92,-109.44,1391.0,39.0,-1326.0,38.4,421.0,40.5,47,L,8.0,3031
2014-01-28 15:17:35.074106880,-74.92,-109.44,1239.0,57.0,-1123.0,59.7,524.0,44.4,31,L,8.0,3031
2017-11-05 15:10:34.074106112,-74.92,-109.44,1295.0,33.0,-1215.0,33.2,448.0,27.7,79,L,8.0,3031
2018-12-25 15:16:25.074106880,-74.92,-109.44,1338.0,73.0,-1236.0,77.1,512.0,42.3,31,L,8.0,3031
2019-12-17 15:35:20.574112000,-74.92,-109.44,1260.0,31.0,-1133.0,32.0,551.0,28.7,63,L,8.0,3031
2018-01-20 15:35:05.574112000,-74.92,-109.44,1383.0,31.0,-1297.0,31.0,481.0,29.1,47,L,8.0,3031
2014-01-12 15:17:46.074106880,-74.92,-109.44,1255.0,44.0,-1128.0,46.8,551.0,26.3,63,L,8.0,3031
2019-11-26 15:16:53.074106624,-74.92,-109.44,1294.0,47.0,-1166.0,48.3,561.0,40.6,31,L,8.0,3031
2017-12-07 15:10:22.574105856,-74.92,-109.44,1309.0,30.0,-1203.0,31.8,517.0,17.8,143,L,8.0,3031
2017-12-23 15:10:56.575109120,-74.92,-109.44,1395.0,84.0,-1326.0,84.8,433.0,77.0,15,L,8.0,3031
2017-12-15 15:10:18.574105856,-74.92,-109.44,1298.0,28.0,-1196.0,29.9,504.0,17.4,159,L,8.0,3031
2014-12-09 07:40:23.574109952,-74.92,-109.44,1286.0,69.0,-1160.0,71.2,556.0,59.4,15,L,8.0,3031
2014-11-03 15:22:54.074108928,-74.92,-109.44,1262.0,32.0,-1160.0,30.9,496.0,38.0,64,L,8.0,3031
2018-01-28 15:35:02.574112256,-74.92,-109.44,1354.0,40.0,-1241.0,39.0,542.0,44.7,31,L,8.0,3031
2018-12-29 07:33:54.574108928,-74.92,-109.44,1344.0,45.0,-1253.0,45.8,485.0,35.8,47,L,8.0,3031
2017-01-11 15:22:53.574108928,-74.92,-109.44,1429.0,39.0,-1390.0,38.8,331.0,40.5,31,L,8.0,3031
2017-12-15 15:10:24.574106112,-74.92,-109.44,1290.0,30.0,-1178.0,31.4,526.0,17.9,127,L,8.0,3031
2017-11-13 15:10:36.074105856,-74.92,-109.44,1307.0,34.0,-1207.0,35.2,501.0,28.9,63,L,8.0,3031
2014-11-20 15:16:46.074106880,-74.92,-109.44,1246.0,46.0,-1093.0,47.7,599.0,41.5,15,L,8.0,3031
2017-11-13 15:10:33.574106112,-74.92,-109.44,1328.0,29.0,-1214.0,30.4,538.0,21.6,95,L,8.0,3031
2022-01-15 15:10:39.458417152,-74.92,-109.44,1247.0,36.0,-1105.0,36.9,578.0,32.6,39,L,8.0,3031
2019-10-31 15:29:18.074109952,-74.92,-109.44,1207.0,66.0,-1036.0,64.8,620.0,69.4,15,L,8.0,3031
2020-12-22 15:16:45.074106624,-74.92,-109.44,1288.0,52.0,-1157.0,55.0,565.0,37.4,79,L,8.0,3031
2022-01-13 15:23:01.744313088,-74.92,-109.44,1279.0,42.0,-1189.0,41.7,471.0,44.5,39,L,8.0,3031
2018-12-01 15:16:27.574106624,-74.92,-109.44,1367.0,82.0,-1283.0,82.8,471.0,78.8,15,L,8.0,3031
2021-12-02 15:35:25.189327872,-74.92,-109.44,1299.0,50.0,-1226.0,48.0,428.0,66.3,23,L,8.0,3031
2022-01-23 15:10:37.971020032,-74.92,-109.44,1257.0,43.0,-1105.0,46.0,599.0,32.9,24,L,8.0,3031
2014-03-18 15:10:47.074106112,-74.92,-109.44,348.0,143.0,256.0,150.9,235.0,132.9,15,L,8.0,3031
2022-01-19 15:35:21.801444096,-74.92,-109.44,1287.0,61.0,-1198.0,60.2,471.0,66.5,24,L,8.0,3031
2022-01-11 15:35:23.903089920,-74.92,-109.44,1301.0,40.0,-1196.0,38.2,513.0,46.2,39,L,8.0,3031
2017-12-23 15:10:20.574106112,-74.92,-109.44,1291.0,27.0,-1181.0,28.7,521.0,18.3,143,L,8.0,3031
2018-02-01 15:10:41.075109120,-74.92,-109.44,1327.0,21.0,-1230.0,21.6,496.0,18.3,63,L,8.0,3031
2017-11-26 15:29:10.074109952,-74.92,-109.44,1350.0,33.0,-1267.0,33.5,466.0,30.8,47,L,8.0,3031
2014-11-28 15:16:43.074106880,-74.92,-109.44,1262.0,32.0,-1133.0,29.7,556.0,39.4,31,L,8.0,3031
2018-11-28 15:35:00.074112000,-74.92,-109.44,1380.0,53.0,-1305.0,53.9,449.0,49.2,31,L,8.0,3031
2014-09-24 15:22:53.074108928,-74.92,-109.44,1262.0,87.0,-1133.0,87.9,556.0,83.8,16,L,8.0,3031
2018-12-03 07:46:19.074112000,-74.92,-109.44,1344.0,49.0,-1262.0,49.5,463.0,44.7,31,L,8.0,3031
2017-02-06 15:10:46.575109120,-74.92,-109.44,1586.0,107.0,-1518.0,100.0,460.0,161.8,15,L,8.0,3031
2016-12-25 15:29:09.074109952,-74.92,-109.44,1420.0,31.0,-1347.0,31.9,449.0,28.0,47,L,8.0,3031
2018-02-01 15:10:13.574106112,-74.92,-109.44,1288.0,26.0,-1173.0,27.5,533.0,20.8,95,L,8.0,3031
2021-12-26 15:35:24.255960064,-74.92,-109.44,1205.0,89.0,-1069.0,89.4,556.0,85.6,7,L,8.0,3031
2019-10-25 15:16:55.574106880,-74.92,-109.44,1273.0,68.0,-1160.0,69.0,524.0,59.6,31,L,8.0,3031
2016-12-27 15:16:46.574106880,-74.92,-109.44,1497.0,80.0,-1421.0,79.2,471.0,87.6,15,L,8.0,3031
2017-11-21 15:10:35.574106112,-74.92,-109.44,1322.0,29.0,-1197.0,30.5,562.0,20.2,79,L,8.0,3031
2016-12-09 15:29:12.574109952,-74.92,-109.44,1367.0,78.0,-1283.0,81.1,471.0,55.1,15,L,8.0,3031
2021-02-16 15:16:35.574107136,-74.92,-109.44,1287.0,79.0,-1176.0,83.2,524.0,49.6,31,L,8.0,3031
2020-03-07 15:28:49.574109696,-74.92,-109.44,1295.0,68.0,-1198.0,68.0,492.0,65.7,15,L,8.0,3031
2018-01-24 15:10:45.075109120,-74.92,-109.44,1325.0,27.0,-1228.0,27.8,497.0,20.8,47,L,8.0,3031
2014-02-06 15:11:18.574106112,-74.92,-109.44,189.0,158.0,188.0,157.9,16.0,145.2,63,L,8.0,3031
2017-01-19 15:22:49.574108928,-74.92,-109.44,1401.0,35.0,-1320.0,35.1,469.0,30.2,47,L,8.0,3031
2018-02-21 15:34:51.074112000,-74.92,-109.44,1446.0,78.0,-1374.0,77.9,451.0,79.7,15,L,8.0,3031
